,PopRatio,KC,LC,aKC,Prol_KC,Diff_KC,preDiff_KC,pDC,iDC,M1,M2,Neutrophil,Th0,Th1,Th2,Th17,Th22,Treg,Fibroblast,Division,Death,ILC3
0,1,0.700425197861588,0.428042981435401,0.517708085748172,0,0.001034095687996,0,0,0,0,0,0,0,0,0,0,0,0.128292136237163,0,0,0,0
1,1,0.696829272730812,0.583963937646911,0.769849033901384,0,0.001944386126716,0,0.0003618566764,0.000366046825463,0,0,0,0,0,0,0,0,0.116074870442057,0,0,0,0
2,1,0.695274836979065,0.659071436210517,0.895939350273497,0,0.003790601253635,0,0.002783834256815,0.002793088259494,0,0,0,0,0,0,0,0,0.115309975269268,0,0,0,0
3,1,0.687396582885632,0.6954505668833,0.952166330213196,0,0.004091046990873,0,0.008008178660814,0.008053141980239,0.000170371100296,0,0.000264396671863,0,0,0,0,0,0.129295712496114,0,0,0,0
4,1,0.684861836127078,0.713245081701432,0.977587377890428,0,0.005154729666151,0,0.019669140661701,0.019708624257913,0.000696855451447,0,0.000780808268738,0,0,0,0,0,0.144377275878385,0,0,0,0
5,1,0.674849700121297,0.713544155468842,0.989767905885377,0,0.005811986376623,0,0.035702146077869,0.035663803199078,0.00169550565929,0,0.001882083045813,0,0,0,0,0,0.159582963669823,0,0,0,0
6,1,0.669867040746599,0.718654688889311,0.994879220293591,0,0.007727213396618,0,0.061392914471499,0.061448659478291,0.002851899581974,0,0.003363098987678,0,0,0,0,0,0.178031002834013,0,0,0,0
7,1,0.672897066010211,0.725777793410601,0.998031932211155,0,0.007917945177522,0,0.088937864537351,0.088915247501073,0.004976070405146,0,0.005989349419937,0,0,0,0,0,0.193152751928016,0,0,0,0
8,0.999999999999998,0.669118126385691,0.724033550504906,0.999274398245432,0,0.00858854761006,0,0.121516163060906,0.12151326479878,0.008392340710232,0,0.008757824327213,0,0,0,0,0,0.206897085981515,0,0,0,0
9,0.999999999999997,0.663190950701336,0.720114337549244,0.99949957695871,0,0.010137278923936,0,0.160911019617168,0.160851659471022,0.012573059964945,0,0.015347353293104,0,0,0,0,0,0.223131854436387,0,0,0,0
10,0.999999999999996,0.661218129477828,0.718620961129074,0.999816475185207,0,0.0113436419138,0,0.201480761956803,0.20151629799727,0.016683854652974,0,0.01979958736763,6.66666666666667E-05,0,0,0,0,0.23728441175058,0,0,0,0
11,0.999999999999993,0.650251042890265,0.710312980560235,0.999859309136949,0,0.012521287795381,0,0.238134643609949,0.238195506861535,0.022520851253906,0,0.024802117352911,6.66666666666667E-05,0,0,0,0,0.250533880976639,0,0,0,0
12,0.999999999999992,0.644705891394118,0.709510279294056,0.999999999999999,0,0.013750883829444,0,0.282412729408637,0.282463908753111,0.029144806215763,0,0.033143154046797,0.000237639805016,0,0,0,0,0.265436198763659,0,0,0,0
13,0.999999999999991,0.63658476692464,0.707976962229965,0.999999999999998,0,0.016018636341837,0,0.321830622618724,0.321837077659749,0.038420000303625,0,0.041971910659092,0.0002,0,0,0,0,0.27844195663895,0,0,0,0
14,0.999999999999989,0.630401660073402,0.707135887598154,0.999999999999998,0,0.016916273283901,0,0.367558094775919,0.367690898649386,0.045629307848356,0,0.049961673916643,0.000415234487667,0,0,0,0,0.291239389816467,0,0,0,0
